instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,total_hour
11496.0,2012-04-29,2,1,4,4.0,0,0,0,2,0.36,0.3485,0.87,0.1343,0,4,4,4.0
11497.0,2012-04-29,2,1,4,5.0,0,0,0,1,0.34,0.3636,0.87,0.0,0,6,6,6.0
11498.0,2012-04-29,2,1,4,6.0,0,0,0,1,0.34,0.3333,0.87,0.1343,1,6,7,7.0
11499.0,2012-04-29,2,1,4,7.0,0,0,0,2,0.34,0.3333,0.87,0.1343,7,20,27,27.0
11500.0,2012-04-29,2,1,4,8.0,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107,107.0
11501.0,2012-04-29,2,1,4,9.0,0,0,0,1,0.4,0.4091,0.71,0.1343,52,133,185,185.0
11502.0,2012-04-29,2,1,4,10.0,0,0,0,1,0.42,0.4242,0.67,0.0896,127,253,380,380.0
11503.0,2012-04-29,2,1,4,11.0,0,0,0,1,0.46,0.4545,0.51,0.0,128,283,411,411.0
11504.0,2012-04-29,2,1,4,12.0,0,0,0,1,0.48,0.4697,0.44,0.1045,223,361,584,584.0
11505.0,2012-04-29,2,1,4,13.0,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595,595.0
11506.0,2012-04-29,2,1,4,14.0,0,0,0,1,0.54,0.5152,0.34,0.0,281,372,653,653.0
11507.0,2012-04-29,2,1,4,15.0,0,0,0,1,0.56,0.5303,0.37,0.1343,279,324,603,603.0
11508.0,2012-04-29,2,1,4,16.0,0,0,0,1,0.6,0.6061,0.28,0.194,240,347,587,587.0
11509.0,2012-04-29,2,1,4,17.0,0,0,0,1,0.62,0.6061,0.27,0.2985,188,334,522,522.0
11510.0,2012-04-29,2,1,4,18.0,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487,487.0
11511.0,2012-04-29,2,1,4,19.0,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375,375.0
11512.0,2012-04-29,2,1,4,20.0,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243,243.0
11513.0,2012-04-29,2,1,4,21.0,0,0,0,1,0.52,0.5,0.48,0.1343,65,139,204,204.0
11514.0,2012-04-29,2,1,4,22.0,0,0,0,1,0.5,0.4848,0.45,0.0,23,85,108,108.0
11515.0,2012-04-29,2,1,4,23.0,0,0,0,1,0.48,0.4697,0.59,0.0,15,67,82,82.0
11516.0,2012-04-30,2,1,4,0.0,0,1,1,1,0.44,0.4394,0.72,0.1045,12,36,48,48.0
11517.0,2012-04-30,2,1,4,1.0,0,1,1,1,0.42,0.4242,0.77,0.0896,9,15,24,24.0
11518.0,2012-04-30,2,1,4,2.0,0,1,1,1,0.42,0.4242,0.71,0.1343,3,5,8,8.0
11519.0,2012-04-30,2,1,4,3.0,0,1,1,1,0.4,0.4091,0.76,0.1642,0,4,4,4.0
11520.0,2012-04-30,2,1,4,4.0,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2,2.0
11521.0,2012-04-30,2,1,4,5.0,0,1,1,1,0.38,0.3939,0.62,0.2537,1,19,20,20.0
11522.0,2012-04-30,2,1,4,6.0,0,1,1,1,0.4,0.4091,0.47,0.194,2,121,123,123.0
11523.0,2012-04-30,2,1,4,7.0,0,1,1,1,0.4,0.4091,0.5,0.194,6,343,349,349.0
11524.0,2012-04-30,2,1,4,8.0,0,1,1,1,0.4,0.4091,0.43,0.194,17,579,596,596.0
11525.0,2012-04-30,2,1,4,9.0,0,1,1,2,0.4,0.4091,0.43,0.194,29,239,268,268.0
11526.0,2012-04-30,2,1,4,10.0,0,1,1,2,0.42,0.4242,0.41,0.1642,41,116,157,157.0
11527.0,2012-04-30,2,1,4,11.0,0,1,1,2,0.44,0.4394,0.44,0.1045,52,111,163,163.0
11528.0,2012-04-30,2,1,4,12.0,0,1,1,2,0.44,0.4394,0.47,0.1343,45,180,225,225.0
11529.0,2012-04-30,2,1,4,13.0,0,1,1,2,0.48,0.4697,0.51,0.0896,48,199,247,247.0
11530.0,2012-04-30,2,1,4,14.0,0,1,1,2,0.5,0.4848,0.55,0.1343,56,162,218,218.0
11531.0,2012-04-30,2,1,4,15.0,0,1,1,2,0.52,0.5,0.55,0.1045,55,176,231,231.0
11532.0,2012-04-30,2,1,4,16.0,0,1,1,1,0.56,0.5303,0.6,0.194,44,303,347,347.0
11533.0,2012-04-30,2,1,4,17.0,0,1,1,1,0.56,0.5303,0.6,0.1642,66,617,683,683.0
11534.0,2012-04-30,2,1,4,18.0,0,1,1,2,0.56,0.5303,0.6,0.2239,53,611,664,664.0
11535.0,2012-04-30,2,1,4,19.0,0,1,1,2,0.54,0.5152,0.64,0.2537,51,420,471,471.0
11536.0,2012-04-30,2,1,4,20.0,0,1,1,2,0.52,0.5,0.59,0.194,28,281,309,309.0
11537.0,2012-04-30,2,1,4,21.0,0,1,1,2,0.52,0.5,0.59,0.194,26,195,221,221.0
11538.0,2012-04-30,2,1,4,22.0,0,1,1,2,0.52,0.5,0.55,0.1642,11,123,134,134.0
11539.0,2012-04-30,2,1,4,23.0,0,1,1,2,0.52,0.5,0.55,0.2239,10,50,60,60.0
11540.0,2012-05-01,2,1,5,0.0,0,2,1,2,0.5,0.4848,0.59,0.194,7,28,35,35.0
11541.0,2012-05-01,2,1,5,1.0,0,2,1,2,0.5,0.4848,0.63,0.1343,0,21,21,21.0
11542.0,2012-05-01,2,1,5,2.0,0,2,1,2,0.5,0.4848,0.72,0.0896,1,7,8,8.0
11543.0,2012-05-01,2,1,5,3.0,0,2,1,2,0.5,0.4848,0.77,0.0,1,2,3,3.0
11544.0,2012-05-01,2,1,5,4.0,0,2,1,2,0.52,0.5,0.72,0.0896,1,7,8,8.0
11545.0,2012-05-01,2,1,5,5.0,0,2,1,2,0.52,0.5,0.72,0.0896,0,17,17,17.0
11546.0,2012-05-01,2,1,5,6.0,0,2,1,3,0.52,0.5,0.77,0.1045,2,24,26,26.0
11547.0,2012-05-01,2,1,5,7.0,0,2,1,2,0.5,0.4848,0.94,0.2537,8,161,169,169.0
11548.0,2012-05-01,2,1,5,8.0,0,2,1,2,0.52,0.5,0.94,0.2836,19,538,557,557.0
11549.0,2012-05-01,2,1,5,9.0,0,2,1,2,0.54,0.5152,0.88,0.194,18,331,349,349.0
11550.0,2012-05-01,2,1,5,10.0,0,2,1,1,0.62,0.5909,0.78,0.2537,30,144,174,174.0
11551.0,2012-05-01,2,1,5,11.0,0,2,1,2,0.66,0.6212,0.65,0.2836,50,179,229,229.0
11552.0,2012-05-01,2,1,5,12.0,0,2,1,2,0.7,0.6515,0.58,0.2239,41,228,269,269.0
11553.0,2012-05-01,2,1,5,13.0,0,2,1,2,0.72,0.6667,0.51,0.2239,41,208,249,249.0
11554.0,2012-05-01,2,1,5,14.0,0,2,1,2,0.74,0.6667,0.48,0.2537,37,167,204,204.0
11555.0,2012-05-01,2,1,5,15.0,0,2,1,2,0.74,0.6667,0.45,0.2239,48,186,234,234.0
11556.0,2012-05-01,2,1,5,16.0,0,2,1,1,0.74,0.6667,0.45,0.194,41,313,354,354.0
11557.0,2012-05-01,2,1,5,17.0,0,2,1,1,0.74,0.6667,0.48,0.0896,65,616,681,681.0
11558.0,2012-05-01,2,1,5,18.0,0,2,1,1,0.7,0.6515,0.54,0.1343,81,662,743,743.0
11559.0,2012-05-01,2,1,5,19.0,0,2,1,1,0.7,0.6515,0.54,0.1343,58,429,487,487.0
11560.0,2012-05-01,2,1,5,20.0,0,2,1,1,0.66,0.6212,0.61,0.1642,36,299,335,335.0
11561.0,2012-05-01,2,1,5,21.0,0,2,1,1,0.64,0.6061,0.65,0.1343,31,251,282,282.0
11562.0,2012-05-01,2,1,5,22.0,0,2,1,1,0.64,0.6061,0.65,0.0,21,190,211,211.0
11563.0,2012-05-01,2,1,5,23.0,0,2,1,1,0.6,0.5758,0.78,0.0,16,79,95,95.0
11564.0,2012-05-02,2,1,5,0.0,0,3,1,1,0.6,0.5758,0.78,0.1045,4,43,47,47.0
11565.0,2012-05-02,2,1,5,1.0,0,3,1,1,0.56,0.5303,0.83,0.0,8,7,15,15.0
11566.0,2012-05-02,2,1,5,2.0,0,3,1,1,0.56,0.5303,0.83,0.0,7,9,16,16.0
11567.0,2012-05-02,2,1,5,3.0,0,3,1,1,0.56,0.5303,0.83,0.0896,0,6,6,6.0
11568.0,2012-05-02,2,1,5,4.0,0,3,1,1,0.54,0.5152,0.88,0.0,2,2,4,4.0
11569.0,2012-05-02,2,1,5,5.0,0,3,1,1,0.54,0.5152,0.9,0.1343,2,31,33,33.0
11570.0,2012-05-02,2,1,5,6.0,0,3,1,3,0.56,0.5303,0.84,0.0,3,117,120,120.0
11571.0,2012-05-02,2,1,5,7.0,0,3,1,2,0.54,0.5152,0.88,0.194,14,344,358,358.0
11572.0,2012-05-02,2,1,5,8.0,0,3,1,2,0.56,0.5303,0.88,0.0,26,640,666,666.0
11573.0,2012-05-02,2,1,5,9.0,0,3,1,2,0.56,0.5303,0.88,0.0,26,289,315,315.0
11574.0,2012-05-02,2,1,5,10.0,0,3,1,2,0.58,0.5455,0.83,0.1045,28,147,175,175.0
11575.0,2012-05-02,2,1,5,11.0,0,3,1,2,0.58,0.5455,0.81,0.1343,39,145,184,184.0
11576.0,2012-05-02,2,1,5,12.0,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245,245.0
11577.0,2012-05-02,2,1,5,13.0,0,3,1,2,0.58,0.5455,0.78,0.194,49,179,228,228.0
11578.0,2012-05-02,2,1,5,14.0,0,3,1,1,0.62,0.6061,0.69,0.0896,51,189,240,240.0
11579.0,2012-05-02,2,1,5,15.0,0,3,1,1,0.64,0.6061,0.65,0.194,52,204,256,256.0
11580.0,2012-05-02,2,1,5,16.0,0,3,1,1,0.64,0.6061,0.65,0.1642,54,313,367,367.0
11581.0,2012-05-02,2,1,5,17.0,0,3,1,1,0.6,0.5909,0.73,0.2537,70,659,729,729.0
11582.0,2012-05-02,2,1,5,18.0,0,3,1,1,0.56,0.5303,0.73,0.2239,43,770,813,813.0
11583.0,2012-05-02,2,1,5,19.0,0,3,1,1,0.54,0.5152,0.77,0.2537,43,461,504,504.0
11584.0,2012-05-02,2,1,5,20.0,0,3,1,1,0.52,0.5,0.77,0.2537,42,296,338,338.0
11585.0,2012-05-02,2,1,5,21.0,0,3,1,1,0.52,0.5,0.77,0.2239,21,218,239,239.0
11586.0,2012-05-02,2,1,5,22.0,0,3,1,1,0.5,0.4848,0.82,0.2239,27,146,173,173.0
11587.0,2012-05-02,2,1,5,23.0,0,3,1,2,0.5,0.4848,0.77,0.2537,21,77,98,98.0
11588.0,2012-05-03,2,1,5,0.0,0,4,1,2,0.48,0.4697,0.82,0.2239,15,75,90,90.0
11589.0,2012-05-03,2,1,5,1.0,0,4,1,2,0.46,0.4545,0.88,0.1045,9,15,24,24.0
11590.0,2012-05-03,2,1,5,2.0,0,4,1,2,0.46,0.4545,0.88,0.1343,4,13,17,17.0
11591.0,2012-05-03,2,1,5,3.0,0,4,1,2,0.46,0.4545,0.88,0.0,2,4,6,6.0
11592.0,2012-05-03,2,1,5,4.0,0,4,1,2,0.46,0.4545,0.88,0.2537,0,2,2,2.0
11593.0,2012-05-03,2,1,5,5.0,0,4,1,2,0.46,0.4545,0.88,0.2537,1,20,21,21.0
11594.0,2012-05-03,2,1,5,6.0,0,4,1,2,0.46,0.4545,0.88,0.1642,8,128,136,136.0
11595.0,2012-05-03,2,1,5,7.0,0,4,1,3,0.44,0.4394,0.94,0.1045,8,376,384,384.0
11596.0,2012-05-03,2,1,5,8.0,0,4,1,3,0.46,0.4545,0.88,0.194,19,608,627,627.0
11597.0,2012-05-03,2,1,5,9.0,0,4,1,2,0.48,0.4697,0.88,0.1045,25,279,304,304.0
11598.0,2012-05-03,2,1,5,10.0,0,4,1,2,0.52,0.5,0.77,0.0,36,132,168,168.0
11599.0,2012-05-03,2,1,5,11.0,0,4,1,1,0.54,0.5152,0.77,0.0,34,167,201,201.0
11600.0,2012-05-03,2,1,5,12.0,0,4,1,1,0.56,0.5303,0.73,0.1343,64,237,301,301.0
11601.0,2012-05-03,2,1,5,13.0,0,4,1,1,0.6,0.5909,0.69,0.194,48,217,265,265.0
11602.0,2012-05-03,2,1,5,14.0,0,4,1,1,0.64,0.6061,0.65,0.194,33,171,204,204.0
11603.0,2012-05-03,2,1,5,15.0,0,4,1,1,0.66,0.6212,0.61,0.194,63,220,283,283.0
11604.0,2012-05-03,2,1,5,16.0,0,4,1,1,0.68,0.6364,0.57,0.1642,45,325,370,370.0
11605.0,2012-05-03,2,1,5,17.0,0,4,1,1,0.72,0.6667,0.54,0.1343,87,617,704,704.0
11606.0,2012-05-03,2,1,5,18.0,0,4,1,1,0.72,0.6667,0.58,0.1343,64,642,706,706.0
11607.0,2012-05-03,2,1,5,19.0,0,4,1,1,0.7,0.6515,0.61,0.194,55,467,522,522.0
11608.0,2012-05-03,2,1,5,20.0,0,4,1,1,0.64,0.6061,0.73,0.194,52,368,420,420.0
11609.0,2012-05-03,2,1,5,21.0,0,4,1,1,0.62,0.5909,0.78,0.1343,42,257,299,299.0
11610.0,2012-05-03,2,1,5,22.0,0,4,1,1,0.62,0.5909,0.78,0.0,29,217,246,246.0
11611.0,2012-05-03,2,1,5,23.0,0,4,1,1,0.6,0.5606,0.83,0.0,21,100,121,121.0
11612.0,2012-05-04,2,1,5,0.0,0,5,1,1,0.6,0.5758,0.78,0.3284,19,70,89,89.0
11613.0,2012-05-04,2,1,5,1.0,0,5,1,1,0.6,0.5758,0.78,0.1045,15,33,48,48.0
11614.0,2012-05-04,2,1,5,2.0,0,5,1,1,0.58,0.5455,0.83,0.1343,0,11,11,11.0
11615.0,2012-05-04,2,1,5,3.0,0,5,1,1,0.56,0.5303,0.88,0.2239,0,14,14,14.0
11616.0,2012-05-04,2,1,5,4.0,0,5,1,1,0.56,0.5303,0.88,0.194,0,4,4,4.0
11617.0,2012-05-04,2,1,5,5.0,0,5,1,1,0.56,0.5303,0.88,0.194,0,24,24,24.0
11618.0,2012-05-04,2,1,5,6.0,0,5,1,1,0.54,0.5152,0.94,0.1045,8,127,135,135.0
11619.0,2012-05-04,2,1,5,7.0,0,5,1,1,0.56,0.5303,0.88,0.0,9,347,356,356.0
11620.0,2012-05-04,2,1,5,8.0,0,5,1,1,0.56,0.5303,0.88,0.0,34,584,618,618.0
11621.0,2012-05-04,2,1,5,9.0,0,5,1,1,0.6,0.5758,0.78,0.0,32,262,294,294.0
11622.0,2012-05-04,2,1,5,10.0,0,5,1,2,0.62,0.5909,0.73,0.1343,45,154,199,199.0
11623.0,2012-05-04,2,1,5,11.0,0,5,1,2,0.7,0.6515,0.61,0.0,77,181,258,258.0
11624.0,2012-05-04,2,1,5,12.0,0,5,1,3,0.62,0.5909,0.78,0.3582,46,125,171,171.0
11625.0,2012-05-04,2,1,5,13.0,0,5,1,2,0.64,0.6061,0.73,0.0,71,207,278,278.0
11626.0,2012-05-04,2,1,5,14.0,0,5,1,2,0.66,0.6212,0.74,0.2836,83,159,242,242.0
11627.0,2012-05-04,2,1,5,15.0,0,5,1,2,0.72,0.6818,0.62,0.1045,103,240,343,343.0
11628.0,2012-05-04,2,1,5,16.0,0,5,1,1,0.76,0.6818,0.48,0.1642,82,358,440,440.0
11629.0,2012-05-04,2,1,5,17.0,0,5,1,1,0.7,0.6515,0.54,0.4627,96,547,643,643.0
11630.0,2012-05-04,2,1,5,18.0,0,5,1,1,0.7,0.6515,0.54,0.4627,77,564,641,641.0
11631.0,2012-05-04,2,1,5,19.0,0,5,1,1,0.7,0.6515,0.51,0.1343,64,388,452,452.0
11632.0,2012-05-04,2,1,5,20.0,0,5,1,1,0.68,0.6364,0.51,0.1045,58,255,313,313.0
11633.0,2012-05-04,2,1,5,21.0,0,5,1,1,0.64,0.6061,0.69,0.194,49,186,235,235.0
11634.0,2012-05-04,2,1,5,22.0,0,5,1,1,0.6,0.5606,0.83,0.1343,50,182,232,232.0
11635.0,2012-05-04,2,1,5,23.0,0,5,1,1,0.6,0.5606,0.83,0.0896,51,205,256,256.0
11636.0,2012-05-05,2,1,5,0.0,0,6,0,1,0.6,0.5606,0.83,0.0,42,111,153,153.0
11637.0,2012-05-05,2,1,5,1.0,0,6,0,1,0.6,0.5606,0.83,0.0,28,79,107,107.0
11638.0,2012-05-05,2,1,5,2.0,0,6,0,1,0.58,0.5455,0.88,0.0,24,51,75,75.0
11639.0,2012-05-05,2,1,5,3.0,0,6,0,1,0.58,0.5455,0.83,0.0,11,21,32,32.0
11640.0,2012-05-05,2,1,5,4.0,0,6,0,1,0.56,0.5303,0.88,0.1045,0,9,9,9.0
11641.0,2012-05-05,2,1,5,5.0,0,6,0,1,0.56,0.5303,0.88,0.0896,8,14,22,22.0
11642.0,2012-05-05,2,1,5,6.0,0,6,0,2,0.54,0.5152,0.94,0.0,9,33,42,42.0
11643.0,2012-05-05,2,1,5,7.0,0,6,0,1,0.56,0.5303,0.88,0.0,8,79,87,87.0
11644.0,2012-05-05,2,1,5,8.0,0,6,0,1,0.58,0.5455,0.83,0.0896,42,155,197,197.0
11645.0,2012-05-05,2,1,5,9.0,0,6,0,1,0.62,0.5909,0.78,0.1045,61,223,284,284.0
11646.0,2012-05-05,2,1,5,10.0,0,6,0,1,0.66,0.6212,0.65,0.1343,148,284,432,432.0
11647.0,2012-05-05,2,1,5,11.0,0,6,0,1,0.7,0.6515,0.58,0.0896,221,354,575,575.0
11648.0,2012-05-05,2,1,5,12.0,0,6,0,1,0.72,0.6667,0.58,0.1045,220,330,550,550.0
11649.0,2012-05-05,2,1,5,13.0,0,6,0,1,0.74,0.6818,0.55,0.1343,217,307,524,524.0
11650.0,2012-05-05,2,1,5,14.0,0,6,0,3,0.7,0.6515,0.61,0.2985,187,241,428,428.0
11651.0,2012-05-05,2,1,5,15.0,0,6,0,3,0.66,0.6212,0.74,0.194,241,300,541,541.0
11652.0,2012-05-05,2,1,5,16.0,0,6,0,2,0.68,0.6364,0.65,0.3881,230,310,540,540.0
11653.0,2012-05-05,2,1,5,17.0,0,6,0,2,0.68,0.6364,0.65,0.2985,204,298,502,502.0
11654.0,2012-05-05,2,1,5,18.0,0,6,0,2,0.66,0.6212,0.69,0.3582,156,278,434,434.0
11655.0,2012-05-05,2,1,5,19.0,0,6,0,2,0.62,0.5909,0.73,0.3284,151,254,405,405.0
11656.0,2012-05-05,2,1,5,20.0,0,6,0,1,0.6,0.5758,0.78,0.2537,100,209,309,309.0
11657.0,2012-05-05,2,1,5,21.0,0,6,0,2,0.58,0.5455,0.78,0.2239,86,183,269,269.0
11658.0,2012-05-05,2,1,5,22.0,0,6,0,2,0.58,0.5455,0.78,0.194,67,150,217,217.0
11659.0,2012-05-05,2,1,5,23.0,0,6,0,2,0.56,0.5303,0.83,0.2836,35,114,149,149.0
11660.0,2012-05-06,2,1,5,0.0,0,0,0,2,0.56,0.5303,0.83,0.1343,23,111,134,134.0
11661.0,2012-05-06,2,1,5,1.0,0,0,0,2,0.54,0.5152,0.83,0.2239,37,84,121,121.0
11662.0,2012-05-06,2,1,5,2.0,0,0,0,2,0.54,0.5152,0.83,0.2836,29,64,93,93.0
11663.0,2012-05-06,2,1,5,3.0,0,0,0,2,0.54,0.5152,0.83,0.194,9,19,28,28.0
11664.0,2012-05-06,2,1,5,4.0,0,0,0,3,0.52,0.5,0.83,0.1642,9,7,16,16.0
11665.0,2012-05-06,2,1,5,5.0,0,0,0,3,0.52,0.5,0.83,0.1642,1,10,11,11.0
11666.0,2012-05-06,2,1,5,6.0,0,0,0,3,0.52,0.5,0.83,0.2239,3,14,17,17.0
11667.0,2012-05-06,2,1,5,7.0,0,0,0,3,0.52,0.5,0.83,0.1642,5,31,36,36.0
11668.0,2012-05-06,2,1,5,8.0,0,0,0,2,0.5,0.4848,0.88,0.1343,23,91,114,114.0
11669.0,2012-05-06,2,1,5,9.0,0,0,0,2,0.52,0.5,0.83,0.1642,63,128,191,191.0
11670.0,2012-05-06,2,1,5,10.0,0,0,0,2,0.54,0.5152,0.77,0.1045,112,221,333,333.0
11671.0,2012-05-06,2,1,5,11.0,0,0,0,1,0.56,0.5303,0.73,0.1045,144,270,414,414.0
11672.0,2012-05-06,2,1,5,12.0,0,0,0,2,0.6,0.6061,0.64,0.0896,207,351,558,558.0
11673.0,2012-05-06,2,1,5,13.0,0,0,0,2,0.6,0.6061,0.64,0.0,197,368,565,565.0
11674.0,2012-05-06,2,1,5,14.0,0,0,0,2,0.6,0.6061,0.64,0.1045,226,292,518,518.0
11675.0,2012-05-06,2,1,5,15.0,0,0,0,2,0.62,0.6061,0.61,0.1045,229,342,571,571.0
11676.0,2012-05-06,2,1,5,16.0,0,0,0,2,0.62,0.6061,0.61,0.0,181,363,544,544.0
11677.0,2012-05-06,2,1,5,17.0,0,0,0,2,0.62,0.6061,0.65,0.1343,195,316,511,511.0
11678.0,2012-05-06,2,1,5,18.0,0,0,0,2,0.62,0.6061,0.61,0.194,131,332,463,463.0
11679.0,2012-05-06,2,1,5,19.0,0,0,0,2,0.6,0.6061,0.64,0.1642,117,266,383,383.0
11680.0,2012-05-06,2,1,5,20.0,0,0,0,1,0.6,0.6061,0.64,0.194,73,203,276,276.0
11681.0,2012-05-06,2,1,5,21.0,0,0,0,1,0.56,0.5303,0.73,0.194,55,148,203,203.0
11682.0,2012-05-06,2,1,5,22.0,0,0,0,1,0.56,0.5303,0.73,0.1642,44,113,157,157.0
11683.0,2012-05-06,2,1,5,23.0,0,0,0,1,0.52,0.5,0.77,0.194,22,80,102,102.0
11684.0,2012-05-07,2,1,5,0.0,0,1,1,2,0.52,0.5,0.77,0.1343,13,21,34,34.0
11685.0,2012-05-07,2,1,5,1.0,0,1,1,2,0.52,0.5,0.77,0.194,1,8,9,9.0
11686.0,2012-05-07,2,1,5,2.0,0,1,1,1,0.5,0.4848,0.77,0.194,1,5,6,6.0
11687.0,2012-05-07,2,1,5,3.0,0,1,1,1,0.5,0.4848,0.77,0.194,2,3,5,5.0
11688.0,2012-05-07,2,1,5,4.0,0,1,1,2,0.46,0.4545,0.88,0.1343,0,2,2,2.0
11689.0,2012-05-07,2,1,5,5.0,0,1,1,1,0.46,0.4545,0.88,0.1045,2,21,23,23.0
11690.0,2012-05-07,2,1,5,6.0,0,1,1,1,0.46,0.4545,0.88,0.1045,8,134,142,142.0
11691.0,2012-05-07,2,1,5,7.0,0,1,1,2,0.48,0.4697,0.82,0.1045,18,367,385,385.0
11692.0,2012-05-07,2,1,5,8.0,0,1,1,2,0.5,0.4848,0.82,0.194,31,608,639,639.0
11693.0,2012-05-07,2,1,5,9.0,0,1,1,2,0.5,0.4848,0.82,0.2239,61,289,350,350.0
11694.0,2012-05-07,2,1,5,10.0,0,1,1,2,0.52,0.5,0.77,0.194,62,128,190,190.0
11695.0,2012-05-07,2,1,5,11.0,0,1,1,2,0.54,0.5152,0.73,0.194,64,149,213,213.0
11696.0,2012-05-07,2,1,5,12.0,0,1,1,2,0.56,0.5303,0.68,0.2239,74,189,263,263.0
11697.0,2012-05-07,2,1,5,13.0,0,1,1,2,0.6,0.6212,0.53,0.3284,75,197,272,272.0
11698.0,2012-05-07,2,1,5,14.0,0,1,1,2,0.62,0.6212,0.5,0.3582,59,180,239,239.0
11699.0,2012-05-07,2,1,5,15.0,0,1,1,2,0.62,0.6212,0.53,0.2985,76,186,262,262.0
11700.0,2012-05-07,2,1,5,16.0,0,1,1,2,0.6,0.6212,0.53,0.3881,68,320,388,388.0
11701.0,2012-05-07,2,1,5,17.0,0,1,1,2,0.6,0.6212,0.53,0.3284,102,667,769,769.0
11702.0,2012-05-07,2,1,5,18.0,0,1,1,2,0.6,0.6212,0.53,0.3582,78,602,680,680.0
11703.0,2012-05-07,2,1,5,19.0,0,1,1,1,0.58,0.5455,0.56,0.3284,83,463,546,546.0
11704.0,2012-05-07,2,1,5,20.0,0,1,1,1,0.54,0.5152,0.52,0.2836,46,277,323,323.0
11705.0,2012-05-07,2,1,5,21.0,0,1,1,2,0.54,0.5152,0.45,0.2239,37,210,247,247.0
11706.0,2012-05-07,2,1,5,22.0,0,1,1,2,0.54,0.5152,0.45,0.2537,26,147,173,173.0
11707.0,2012-05-07,2,1,5,23.0,0,1,1,2,0.54,0.5152,0.45,0.194,21,92,113,113.0
11708.0,2012-05-08,2,1,5,0.0,0,2,1,2,0.52,0.5,0.52,0.2537,10,28,38,38.0
11709.0,2012-05-08,2,1,5,1.0,0,2,1,2,0.52,0.5,0.59,0.2239,6,3,9,9.0
11710.0,2012-05-08,2,1,5,2.0,0,2,1,2,0.52,0.5,0.63,0.2985,9,7,16,16.0
11711.0,2012-05-08,2,1,5,3.0,0,2,1,2,0.52,0.5,0.68,0.2836,2,4,6,6.0
11712.0,2012-05-08,2,1,5,4.0,0,2,1,2,0.52,0.5,0.68,0.3284,0,5,5,5.0
11713.0,2012-05-08,2,1,5,5.0,0,2,1,2,0.52,0.5,0.72,0.2836,0,20,20,20.0
11714.0,2012-05-08,2,1,5,6.0,0,2,1,1,0.5,0.4848,0.77,0.2985,7,158,165,165.0
11715.0,2012-05-08,2,1,5,7.0,0,2,1,1,0.52,0.5,0.72,0.2836,21,442,463,463.0
11716.0,2012-05-08,2,1,5,8.0,0,2,1,2,0.54,0.5152,0.73,0.2985,36,605,641,641.0
11717.0,2012-05-08,2,1,5,9.0,0,2,1,2,0.56,0.5303,0.68,0.3582,37,258,295,295.0
11718.0,2012-05-08,2,1,5,10.0,0,2,1,2,0.58,0.5455,0.68,0.4179,46,111,157,157.0
11719.0,2012-05-08,2,1,5,11.0,0,2,1,2,0.6,0.6061,0.64,0.3881,60,157,217,217.0
11720.0,2012-05-08,2,1,5,12.0,0,2,1,2,0.62,0.6061,0.65,0.3284,60,203,263,263.0
11721.0,2012-05-08,2,1,5,13.0,0,2,1,3,0.64,0.6061,0.65,0.2537,53,166,219,219.0
11722.0,2012-05-08,2,1,5,14.0,0,2,1,3,0.62,0.6061,0.69,0.3284,8,63,71,71.0
11723.0,2012-05-08,2,1,5,15.0,0,2,1,3,0.62,0.5909,0.73,0.2537,40,94,134,134.0
11724.0,2012-05-08,2,1,5,16.0,0,2,1,3,0.64,0.6061,0.73,0.2239,54,335,389,389.0
11725.0,2012-05-08,2,1,5,17.0,0,2,1,2,0.64,0.6061,0.69,0.2836,77,640,717,717.0
11726.0,2012-05-08,2,1,5,18.0,0,2,1,2,0.64,0.6061,0.69,0.2836,69,641,710,710.0
11727.0,2012-05-08,2,1,5,19.0,0,2,1,2,0.64,0.6061,0.69,0.2836,59,399,458,458.0
11728.0,2012-05-08,2,1,5,20.0,0,2,1,2,0.64,0.6061,0.69,0.2836,40,262,302,302.0
11729.0,2012-05-08,2,1,5,21.0,0,2,1,2,0.64,0.6061,0.65,0.2836,21,202,223,223.0
11730.0,2012-05-08,2,1,5,22.0,0,2,1,3,0.6,0.5758,0.78,0.2537,13,134,147,147.0
11731.0,2012-05-08,2,1,5,23.0,0,2,1,3,0.6,0.5758,0.78,0.3284,10,53,63,63.0
11732.0,2012-05-09,2,1,5,0.0,0,3,1,2,0.58,0.5455,0.83,0.194,8,27,35,35.0
11733.0,2012-05-09,2,1,5,1.0,0,3,1,2,0.6,0.5758,0.78,0.2537,3,11,14,14.0
11734.0,2012-05-09,2,1,5,2.0,0,3,1,3,0.56,0.5303,0.88,0.4478,0,1,1,1.0
11735.0,2012-05-09,2,1,5,3.0,0,3,1,3,0.56,0.5303,0.88,0.1642,0,2,2,2.0
11736.0,2012-05-09,2,1,5,4.0,0,3,1,3,0.56,0.5303,0.88,0.2239,0,5,5,5.0
